gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
WBGene00000387	F16B4.8a.1,F16B4.8b.1,F16B4.8c.1,F16B4.8d	1823.74	1689.90	990.00	23.34	26.27
WBGene00000388	ZK637.11.1	1138.00	1004.16	1775.00	70.42	79.28
WBGene00000389	R05H5.2.1	953.00	819.16	0.00	0.00	0.00
WBGene00000390	R07G3.1.1	1346.00	1212.16	3183.00	104.62	117.77
WBGene00000391	C47D2.2.1	903.00	769.16	163.00	8.44	9.50
WBGene00000392	F49E8.4.1	635.00	501.16	592.00	47.06	52.98
WBGene00000393	C15B12.7a.1,C15B12.7a.2,C15B12.7b.1,C15B12.7b.2,C15B12.7c.1	2023.69	1889.85	754.00	15.90	17.89
WBGene00000395	ZK112.7.1	10252.00	10118.16	1180.00	4.65	5.23
WBGene00000396	F25F2.2.1	13422.00	13288.16	11675.00	35.00	39.41
WBGene00000397	F08B4.2a.1,F08B4.2b.1,F08B4.2c.1,F08B4.2d.1	4613.10	4479.25	233.00	2.07	2.33
WBGene00000399	R05H10.6.1	4424.00	4290.16	61.00	0.57	0.64
WBGene00000401	F59C12.1.1	2194.00	2060.16	65.00	1.26	1.42
WBGene00000402	C45G7.5.1	5402.00	5268.16	76.00	0.57	0.65
WBGene00000403	B0034.3a.1,B0034.3b.1,B0034.3c.1	3099.48	2965.64	1829.00	24.57	27.66
WBGene00000405	T05G5.3.1	1185.00	1051.16	6175.00	234.04	263.47
WBGene00000406	F18H3.5.1	1231.00	1097.16	466.00	16.92	19.05
WBGene00000407	T27E9.3.1	1057.00	923.16	1327.00	57.27	64.47
WBGene00000408	Y39G10AL.3.1,Y39G10AL.3.2,Y39G10AL.3.3	1122.05	988.21	2126.00	85.71	96.49
WBGene00000409	F39H11.3.1	2010.00	1876.16	2711.00	57.57	64.81
WBGene00000410	H25P06.2a.1,H25P06.2b.1	1598.35	1464.50	1000.00	27.20	30.62
WBGene00000411	R06F6.1.1	1600.00	1466.16	4926.00	133.85	150.69
WBGene00000412	F35E8.11.1	948.00	814.16	10.00	0.49	0.55
WBGene00000413	Y54E10A.15.1	2651.00	2517.16	1598.00	25.29	28.47
WBGene00000414	ZK1236.2.1	1240.00	1106.16	793.00	28.56	32.15
WBGene00000415	Y47H9C.4a.1,Y47H9C.4b.1,Y47H9C.4c.1,Y47H9C.4d.1	3591.62	3457.78	3811.00	43.91	49.43
WBGene00000416	Y41D4B.13a.1,Y41D4B.13b.1,Y41D4B.13c.1	761.76	638.05	1972.00	123.13	138.62
WBGene00000417	C48D1.2a.1,C48D1.2b.1	2251.19	2117.34	2869.00	53.98	60.77
WBGene00000418	C35D10.9a.1,C35D10.9b.1	1860.32	1726.48	1709.00	39.44	44.40
WBGene00000419	C02F4.1.1	5644.00	5510.16	6613.00	47.81	53.83
WBGene00000420	F56D2.7.1	1689.00	1555.16	1465.00	37.53	42.25
WBGene00000421	C48B4.4a.1,C48B4.4a.2,C48B4.4b.1,C48B4.4c.1,C48B4.4d.1	5503.62	5369.78	8831.00	65.52	73.76
WBGene00000422	F08F1.5.1	1581.00	1447.16	268.00	7.38	8.31
WBGene00000423	T07C4.8.1	1285.00	1151.16	1896.00	65.62	73.87
WBGene00000424	C09G12.8a.1,C09G12.8b.1	1661.00	1527.16	1121.00	29.24	32.92
WBGene00000425	ZK512.3.1	4370.00	4236.16	252.00	2.37	2.67
WBGene00000426	Y106G6E.5a.1,Y106G6E.5b.1	2278.33	2144.48	2765.00	51.37	57.83
WBGene00000427	R09F10.9.1	412.00	278.19	0.00	0.00	0.00
WBGene00000428	F16H11.4.1	843.00	709.16	7.00	0.39	0.44
WBGene00000429	C27A12.5.1	856.00	722.16	12.00	0.66	0.75
WBGene00000430	C16C2.1.1	600.00	466.16	16.00	1.37	1.54
WBGene00000431	K02B12.1.1	1795.00	1661.16	48.00	1.15	1.30
WBGene00000432	C34C6.8.1	308.00	174.56	1.00	0.23	0.26
WBGene00000433	ZK265.4a.1,ZK265.4b.1,ZK265.4c.1	1233.00	1099.16	23.02	0.83	0.94
WBGene00000434	Y65B4BR.9.1	797.00	663.16	9.00	0.54	0.61
WBGene00000435	W03A3.1.1	1127.00	993.16	32.00	1.28	1.45
WBGene00000436	F33D11.4a.1,F33D11.4b.1	410.00	278.07	0.00	0.00	0.00
WBGene00000437	R13A5.5.1	921.00	787.16	145.00	7.34	8.26
WBGene00000438	F46C8.5.1	1903.00	1769.16	7.00	0.16	0.18
WBGene00000439	C13G5.1.1,C13G5.1.2	886.00	752.16	5.00	0.26	0.30
WBGene00000440	D1007.1.1	914.00	780.16	7.00	0.36	0.40
WBGene00000441	ZC64.3.1	2535.00	2401.16	323.00	5.36	6.03
WBGene00000442	F20D12.6a.1,F20D12.6b.1	605.85	472.01	18.00	1.52	1.71
WBGene00000443	F31E3.1.1	1279.00	1145.16	605.00	21.05	23.69
WBGene00000444	T26C11.6.1	2586.00	2452.16	522.00	8.48	9.55
WBGene00000445	F29F11.5a.1,F29F11.5b.1,F29F11.5c.1,F29F11.5d.1,F29F11.5e.1	1069.38	935.53	51.00	2.17	2.44
WBGene00000446	ZK652.5.1	1044.00	910.16	31.00	1.36	1.53
WBGene00000447	F55B12.1.1	1056.00	922.16	18.00	0.78	0.88
WBGene00000448	K12H4.1.1	2272.00	2138.16	243.00	4.53	5.10
WBGene00000449	F46F3.1a.1,F46F3.1a.2,F46F3.1b.1	951.21	817.37	75.00	3.66	4.12
WBGene00000450	K03A11.3.1	720.00	586.16	0.00	0.00	0.00
WBGene00000451	C33D12.7.1,C33D12.7.2	939.23	805.38	24.00	1.19	1.34
WBGene00000452	C33D12.1.1	1124.00	990.16	16.00	0.64	0.72
WBGene00000453	W05E10.3.1	1862.00	1728.16	275.00	6.34	7.14
WBGene00000454	C10G8.7.1	880.00	746.16	12.00	0.64	0.72
WBGene00000455	C10G8.6.1	1110.00	976.16	65.00	2.65	2.99
WBGene00000457	C37E2.4.1	1167.00	1033.16	31.00	1.20	1.35
WBGene00000458	C37E2.5a.1,C37E2.5b.1,C37E2.5c.1,C37E2.5d.1	1227.89	1094.04	106.00	3.86	4.35
WBGene00000459	F22D3.1a.1,F22D3.1a.2,F22D3.1b.1,F22D3.1b.2,F22D3.1c.1,F22D3.1c.2,F22D3.1d.1,F22D3.1d.2,F22D3.1e.1,F22D3.1e.2,F22D3.1f.1,F22D3.1g.1,F22D3.1h.1,F22D3.1h.2,F22D3.1i.1,F22D3.1j.1,F22D3.1k.1,F22D3.1k.2,F22D3.1l.1,F22D3.1m.1,F22D3.1n.1,F22D3.1o.1,F22D3.1p.1,F22D3.1p.2	2595.56	2461.71	3108.00	50.30	56.62
WBGene00000460	T26C11.7.1	1834.00	1700.16	627.00	14.69	16.54
WBGene00000461	F17A2.5.1	1181.00	1047.16	335.00	12.75	14.35
WBGene00000462	T26C11.5.1	1386.00	1252.16	255.00	8.11	9.13
WBGene00000463	C28A5.4a.1,C28A5.4b.1	1030.28	896.44	288.00	12.80	14.41
WBGene00000464	Y54F10AM.4a.1,Y54F10AM.4b.1,Y54F10AM.4c.1	2588.45	2454.61	3244.00	52.65	59.27
WBGene00000465	C07G2.1a.1,C07G2.1b.1	1888.77	1754.93	67036.00	1521.83	1713.22
WBGene00000466	C03D6.3a.1,C03D6.3b.1	2146.00	2012.16	2905.00	57.52	64.75
WBGene00000467	F52B5.5a.1,F52B5.5b.1,F52B5.5b.2,F52B5.5b.3,F52B5.5b.4	1621.43	1487.58	2784.00	74.56	83.94
WBGene00000468	F43G9.11.1	990.00	856.16	39.00	1.81	2.04
WBGene00000469	ZK909.4.1	1006.00	872.16	108.00	4.93	5.55
WBGene00000472	F33A8.3.1	1381.00	1247.16	1239.00	39.58	44.56
WBGene00000473	F46F11.2.1	1011.00	877.16	45588.00	2070.58	2330.98
WBGene00000474	M01E11.5.1	990.00	856.16	19029.00	885.49	996.84
WBGene00000475	Y39A1C.3.1	1183.00	1049.16	11450.00	434.79	489.47
WBGene00000476	T23D8.8.1	2229.00	2095.16	208.00	3.96	4.45
WBGene00000477	C18C4.2.1	3881.00	3747.16	152.00	1.62	1.82
WBGene00000478	F27E11.3.1	2075.00	1941.16	194.00	3.98	4.48
WBGene00000479	C07H6.5.1	2273.00	2139.16	10643.00	198.22	223.14
WBGene00000480	Y38C9A.2a.1,Y38C9A.2b.1,Y38C9A.2c.1	2140.00	2006.16	1983.00	39.38	44.33
WBGene00000481	ZC416.8b.1	2073.00	1939.16	90.00	1.85	2.08
WBGene00000482	T14G8.1.1	5561.00	5427.16	2752.00	20.20	22.74
WBGene00000483	C55B7.12a.1,C55B7.12b.1	776.00	642.16	0.00	0.00	0.00
WBGene00000484	F38G1.1.1	2355.00	2221.16	43.00	0.77	0.87
WBGene00000485	F18C12.1.1	12568.00	12434.16	356.00	1.14	1.28
WBGene00000487	C23H5.7.1	1968.00	1834.16	7.00	0.15	0.17
WBGene00000488	F26D11.10a.1,F26D11.10b.1,F26D11.10c.1,F26D11.10d.1	2063.87	1930.03	70.00	1.44	1.63
WBGene00000490	C27A7.4.1	4383.00	4249.16	80.00	0.75	0.84
WBGene00000491	B0024.8a.1,B0024.8b.1,B0024.8c.1,B0024.8d.1	2558.26	2424.41	152.00	2.50	2.81
WBGene00000492	F59C6.7a.1,F59C6.7b.1	1090.40	956.56	37.00	1.54	1.73
WBGene00000493	F56H1.1.1	3033.00	2899.16	64.00	0.88	0.99
WBGene00000496	T25G3.2.1,T25G3.2.2	4281.85	4148.00	24124.00	231.70	260.84
WBGene00000497	F48A11.1a.1,F48A11.1b.1,F48A11.1c.1	5361.12	5227.27	430.00	3.28	3.69
WBGene00000498	Y39H10A.7a.1,Y39H10A.7b.1	1683.00	1549.16	2669.00	68.64	77.27
WBGene00000499	Y60A3A.12.1	2532.00	2398.16	449.77	7.47	8.41
WBGene00000500	T09B4.10.1	1133.00	999.16	2439.00	97.25	109.48
WBGene00000501	C48D1.3.1	1967.00	1833.16	112.00	2.43	2.74
WBGene00000502	Y110A7A.13.1	1192.00	1058.16	1634.00	61.52	69.26
WBGene00000503	C04F6.3.1	2041.00	1907.16	1776.00	37.10	41.77
WBGene00000506	H14E04.5.1	1000.00	866.16	793.00	36.48	41.06
WBGene00000507	F44B9.4a.1	1976.00	1842.16	971.00	21.00	23.64
WBGene00000508	F44B9.3a.1,F44B9.3b.1,F44B9.3b.2	2168.61	2034.76	803.00	15.72	17.70
WBGene00000509	C28D4.2a.1,C28D4.2b.1,C28D4.2c.1	1634.20	1500.36	1831.00	48.62	54.73
WBGene00000510	C52B9.1a.1,C52B9.1b.1,C52B9.1b.2	1463.13	1329.29	129.00	3.87	4.35
WBGene00000511	B0285.8.1	1360.00	1226.16	121.00	3.93	4.43
WBGene00000512	B0285.9.1	1198.00	1064.16	1097.00	41.07	46.23
WBGene00000513	B0285.10.1	1107.00	973.16	8.00	0.33	0.37
WBGene00000514	F22F7.5a.1,F22F7.5b	1302.44	1168.59	294.00	10.02	11.28
WBGene00000515	T27A10.3a.1,T27A10.3b.1,T27A10.3b.2	1165.37	1031.52	445.00	17.19	19.35
WBGene00000516	T05A6.1.1	809.00	675.16	72.00	4.25	4.78
WBGene00000517	T05A6.2a.1,T05A6.2a.2,T05A6.2b.1,T05A6.2b.2,T05A6.2c.1	1332.17	1198.33	523.00	17.39	19.57
WBGene00000518	C05H8.1a.1,C05H8.1b.1	1904.92	1771.07	159.00	3.58	4.03
WBGene00000519	Y47D3A.4.1	2109.00	1975.16	1736.00	35.02	39.42
WBGene00000520	R07E5.8a.1,R07E5.8a.2,R07E5.8b.1,R07E5.8c.1	2122.35	1988.51	2347.00	47.02	52.94
WBGene00000521	C15C8.2.1	2300.00	2166.16	17.00	0.31	0.35
WBGene00000522	C09F12.1.1,C09F12.1.2	693.76	559.92	417.00	29.67	33.40
WBGene00000523	C01C10.1a.1,C01C10.1b.1	908.33	774.48	87.00	4.48	5.04
WBGene00000524	ZK563.4a.1,ZK563.4b.1	821.00	687.16	96.00	5.57	6.27
WBGene00000525	T05A10.2.1	669.00	535.16	10.00	0.74	0.84
WBGene00000526	C01C10.4.1	1205.00	1071.16	91.00	3.38	3.81
WBGene00000527	C36B1.1a.1,C36B1.1b.1,C36B1.1c.1,C36B1.1d.1	2417.06	2283.21	852.00	14.87	16.74
WBGene00000528	T27D12.2a.1,T27D12.2b.1	3064.61	2930.77	361.00	4.91	5.52
WBGene00000529	B0491.8a.1,B0491.8b.1,B0491.8c.1	2949.72	2815.87	81.00	1.15	1.29
WBGene00000530	E04F6.11a.1,E04F6.11a.2,E04F6.11a.3,E04F6.11a.4,E04F6.11b,E04F6.11c.1,E04F6.11d.1,E04F6.11e.1,E04F6.11f.1,E04F6.11g.1,E04F6.11h.1,E04F6.11i.1	3700.17	3566.33	802.00	8.96	10.09
WBGene00000531	T06F4.2a.1,T06F4.2b.1	3263.84	3130.00	52.00	0.66	0.75
WBGene00000532	C07H4.2.1	2688.00	2554.16	2392.00	37.31	42.00
WBGene00000533	R07B7.1.1	2660.00	2526.16	1920.00	30.28	34.09
WBGene00000534	R01B10.1a.1,R01B10.1b	601.78	467.94	2485.00	211.57	238.18
WBGene00000535	K08B4.6.1	556.00	422.16	1034.00	97.58	109.85
WBGene00000536	ZC395.2.1	740.00	606.16	614.00	40.36	45.43
WBGene00000537	C07H6.6.1	2809.00	2675.16	2771.00	41.27	46.46
WBGene00000539	F07B10.1a.1,F07B10.1b.1	1391.04	1257.19	168.00	5.32	5.99
WBGene00000540	C01G8.2.1	1395.00	1261.16	418.00	13.20	14.87
WBGene00000541	ZC190.1.1	1374.00	1240.16	69.00	2.22	2.50
WBGene00000542	C06G4.2a.1,C06G4.2a.2,C06G4.2b.1,C06G4.2b.2,C06G4.2c.1,C06G4.2d.1	2687.44	2553.59	1395.00	21.76	24.50
WBGene00000543	T04A8.16.1	2551.00	2417.16	2016.00	33.23	37.41
WBGene00000544	Y47H10A.1.1	2378.00	2244.16	24.00	0.43	0.48
WBGene00000545	Y39A3CL.5a.1,Y39A3CL.5b.1	2306.00	2172.16	367.00	6.73	7.58
WBGene00000546	Y77E11A.10.1	2069.00	1935.16	15.08	0.31	0.35
WBGene00000547	Y77E11A.11a.1,Y77E11A.11b.1	2131.16	1997.31	1578.92	31.49	35.46
WBGene00000548	F56D1.4a.1,F56D1.4b.1,F56D1.4c,F56D1.4d.1,F56D1.4e.1	4767.26	4633.41	5247.00	45.12	50.79
WBGene00000549	R107.6a.1,R107.6b.1	3343.15	3209.31	3120.00	38.73	43.60
WBGene00000550	F55H2.6.1	4405.00	4271.16	14856.00	138.57	156.00
WBGene00000551	C50F7.2.1	1677.00	1543.16	0.00	0.00	0.00
WBGene00000552	T21H3.3a.1,T21H3.3b.1	978.66	844.89	2307.00	108.78	122.47
WBGene00000553	K07A9.2.1	1742.00	1608.16	80.00	1.98	2.23
WBGene00000554	F55C10.1a.1,F55C10.1b.1	961.83	827.99	565.00	27.19	30.60
WBGene00000555	R09B5.2.1	189.00	62.27	0.00	0.00	0.00
WBGene00000556	R09B5.3a.1,R09B5.3a.2,R09B5.3b.1	350.00	216.30	31.00	5.71	6.43
WBGene00000557	R09B5.8.1	443.00	309.17	83.00	10.70	12.04
WBGene00000558	R09B5.9.1	435.00	301.17	73.00	9.66	10.87
WBGene00000559	R09B5.10.1	207.00	77.88	0.00	0.00	0.00
WBGene00000560	Y46E12A.1.1	462.00	328.17	0.00	0.00	0.00
WBGene00000561	C34E10.7.1	3318.00	3184.16	18.00	0.23	0.25
WBGene00000562	F14H8.6a,F14H8.6b.1,F14H8.6b.2,F14H8.6c	2327.90	2194.06	46.00	0.84	0.94
WBGene00000563	F38E11.12.1	1959.00	1825.16	8.00	0.17	0.20
WBGene00000564	R01H10.8.1	3047.00	2913.16	1008.00	13.79	15.52
WBGene00000565	Y17G7B.15a.1,Y17G7B.15b.1,Y17G7B.15c.1,Y17G7B.15d.1	2056.77	1922.92	724.00	15.00	16.89
WBGene00000566	Y39A1A.15a.1,Y39A1A.15b.1,Y39A1A.15b.2,Y39A1A.15c.1,Y39A1A.15e.1,Y39A1A.15e.2,Y39A1A.15e.3,Y39A1A.15f.1,Y39A1A.15g.1	3192.75	3058.91	2792.00	36.36	40.94
WBGene00000567	ZK632.6a.1,ZK632.6b.1	2060.94	1927.10	8776.00	181.43	204.25
WBGene00000583	C48E7.5.1	1633.00	1499.16	61.00	1.62	1.82
WBGene00000584	R03C1.3a.1,R03C1.3b.1	1129.74	995.90	10.00	0.40	0.45
WBGene00000585	C06G3.10.1	2205.00	2071.16	3355.00	64.54	72.65
WBGene00000591	K08A8.3a.1,K08A8.3b.1,K08A8.3c.1,K08A8.3d.1	1467.87	1341.64	527.00	15.65	17.62
WBGene00000592	F08H9.1.1	2121.00	1987.16	1679.00	33.66	37.90
WBGene00000593	W01B6.7.1	966.00	832.16	5.00	0.24	0.27
WBGene00000594	T28C6.6.1	972.00	838.16	1087.92	51.71	58.22
WBGene00000596	C15A11.5.1	1569.00	1435.16	14.40	0.40	0.45
WBGene00000597	F11H8.3.1	921.00	787.16	15560.00	787.53	886.57
WBGene00000598	F54B11.1.1	1020.00	886.16	0.00	0.00	0.00
WBGene00000599	B0222.8.1	966.00	832.16	3335.45	159.69	179.77
WBGene00000601	F15H10.1.1,F15H10.1.2,F15H10.1.3	1126.46	992.62	452.96	18.18	20.47
WBGene00000602	F15H10.2.1	1063.00	929.16	120.04	5.15	5.79
WBGene00000603	C46A5.3a.1,C46A5.3b.1	1082.00	948.16	452.00	18.99	21.38
WBGene00000606	F11G11.10.1	1094.00	960.16	198.25	8.23	9.26
WBGene00000608	ZK1193.1.1	932.00	798.16	13010.00	649.39	731.06
WBGene00000609	F11G11.11.1	994.00	860.16	16605.84	769.14	865.86
WBGene00000610	F36A4.6.1	1011.00	877.16	18.00	0.82	0.92
WBGene00000611	F36A4.10.1	964.00	830.16	89.00	4.27	4.81
WBGene00000612	C15A11.1.1	1029.00	895.16	0.00	0.00	0.00
WBGene00000613	C27H5.5.1	1254.00	1120.16	5.00	0.18	0.20
WBGene00000614	ZK863.2.1	993.00	859.16	0.00	0.00	0.00
WBGene00000615	F54C9.4.1	926.00	792.16	40.00	2.01	2.26
WBGene00000616	C09G5.4.1	1037.00	903.16	681.18	30.05	33.83
WBGene00000617	T13B5.4.1	1054.00	920.16	0.00	0.00	0.00
WBGene00000618	T10B10.1.1	1380.00	1246.16	96.00	3.07	3.46
WBGene00000620	ZC513.8.1	1081.00	947.16	27.01	1.14	1.28
WBGene00000621	F54B11.2.1	1020.00	886.16	1.00	0.04	0.05
WBGene00000622	F53G12.7a.1,F53G12.7b.1	777.00	643.16	7.00	0.43	0.49
WBGene00000623	Y18H1A.13.1	2791.00	2657.16	13.00	0.19	0.22
WBGene00000624	Y18H1A.12a.1,Y18H1A.12b.1	621.50	487.66	0.00	0.00	0.00
WBGene00000625	Y54E10BL.2.1	922.00	788.16	224.00	11.32	12.75
WBGene00000626	K09H9.3.1	912.00	778.16	2.00	0.10	0.12
WBGene00000627	T28F2.6.1,T28F2.6.2	1298.00	1164.16	1.00	0.03	0.04
WBGene00000628	T28F2.8.1	1269.00	1135.16	0.00	0.00	0.00
WBGene00000629	D1007.2.1,D1007.2.2	907.00	773.16	1.00	0.05	0.06
WBGene00000630	M01A12.1.1	901.00	767.16	28.00	1.45	1.64
WBGene00000631	F33D11.3.1	936.00	802.16	30.00	1.49	1.68
WBGene00000632	T05E7.2.1	465.00	331.17	0.00	0.00	0.00
WBGene00000633	T08B2.2.1	966.00	832.16	0.00	0.00	0.00
WBGene00000634	F26B1.4.1	997.00	863.16	62.00	2.86	3.22
WBGene00000636	F22D6.10.1	1127.00	993.16	7.00	0.28	0.32
WBGene00000637	C01H6.1.1	986.00	852.16	11.00	0.51	0.58
WBGene00000638	C15A11.6.1	1023.00	889.16	59.60	2.67	3.01
WBGene00000639	ZK265.2.1	1221.00	1087.16	8.00	0.29	0.33
WBGene00000640	F52F12.2.1	1360.00	1226.16	17.00	0.55	0.62
WBGene00000641	K08C9.4.1	996.00	862.16	311.00	14.37	16.18
WBGene00000642	F15D3.3	639.00	505.16	0.00	0.00	0.00
WBGene00000644	C50D2.4.1	1106.00	972.16	26.00	1.07	1.20
WBGene00000645	K01A2.7.1	1443.00	1309.16	16.00	0.49	0.55
WBGene00000646	H17B01.2.1	1401.00	1267.16	0.00	0.00	0.00
WBGene00000647	Y49F6B.10.1	1312.00	1178.16	28.00	0.95	1.07
WBGene00000648	W09G10.1a.1,W09G10.1b.1	894.00	760.16	0.00	0.00	0.00
WBGene00000649	F11G11.12.1	980.00	846.16	106.88	5.03	5.67
WBGene00000650	ZK1248.2.1	1592.00	1458.16	1816.00	49.62	55.86
WBGene00000651	K03H9.2.1	948.00	814.16	11.00	0.54	0.61
WBGene00000652	M110.1.1	1634.00	1500.16	342.00	9.08	10.22
WBGene00000653	M195.1.1	1024.00	890.16	303.00	13.56	15.27
WBGene00000654	W07A12.5.1	1013.00	879.16	1.00	0.05	0.05
WBGene00000655	C09G5.3.1	905.00	771.16	6.00	0.31	0.35
WBGene00000656	C09G5.5.1	1040.00	906.16	6808.99	299.36	337.01
WBGene00000657	F38A3.1.1	1025.00	891.16	215.03	9.61	10.82
WBGene00000658	F33A8.9.1	1106.00	972.16	4.26	0.17	0.20
WBGene00000659	K12D12.3.1	1052.00	918.16	0.00	0.00	0.00
WBGene00000660	T21B4.2.1	1037.00	903.16	3.00	0.13	0.15
WBGene00000661	Y81G3A.5a.1,Y81G3A.5b.1	718.61	584.76	8.00	0.55	0.61
WBGene00000662	Y39G8C.4.1	1871.00	1737.16	1.00	0.02	0.03
WBGene00000663	W05G11.3.1	909.00	775.16	11.00	0.57	0.64
WBGene00000664	F17C8.2.1	987.00	853.16	57.00	2.66	3.00
WBGene00000665	C29E4.1.1	1131.00	997.16	169.00	6.75	7.60
WBGene00000666	F09G8.6.1	983.00	849.16	47.00	2.21	2.48
WBGene00000667	W05B2.6.1	1003.00	869.16	300.35	13.77	15.50
WBGene00000668	W05B2.5.1	1001.00	867.16	13789.91	633.55	713.23
WBGene00000669	W05B2.1.1	1017.00	883.16	3651.71	164.73	185.45
WBGene00000670	Y41C4A.16.1	1052.00	918.16	11831.99	513.41	577.97
WBGene00000671	Y41C4A.19.1	1052.00	918.16	171.01	7.42	8.35
WBGene00000672	ZK1010.7.1	1186.00	1052.16	256.00	9.69	10.91
WBGene00000673	F14F7.1.1	1039.00	905.16	3317.00	146.00	164.36
WBGene00000674	F29C4.8a.1,F29C4.8b.1,F29C4.8c.1,F29C4.8d.1,F29C4.8e.1,F29C4.8f.1,F29C4.8g.1,F29C4.8h.1,F29C4.8i.1,F29C4.8j.1,F29C4.8k.1,F29C4.8l.1,F29C4.8m.1,F29C4.8n.1,F29C4.8o.1,F29C4.8p.1,F29C4.8q.1	2471.12	2337.28	60.00	1.02	1.15
WBGene00000675	K02D7.3a.1,K02D7.3b.1	1065.88	932.04	17268.00	738.12	830.95
WBGene00000676	C18H7.3.1	1438.00	1304.16	0.00	0.00	0.00
WBGene00000677	F56B3.1.1	1170.00	1036.16	1825.00	70.17	79.00
WBGene00000678	F58F6.1.1	921.00	787.16	248.00	12.55	14.13
WBGene00000679	F58F6.2.1	953.00	819.16	5.00	0.24	0.27
WBGene00000680	Y77E11A.15.1	891.00	757.16	14449.00	760.28	855.89
WBGene00000681	C34H4.4.1	938.00	804.16	685.00	33.94	38.20
WBGene00000682	Y41D4A.2.1	983.00	849.16	0.00	0.00	0.00
WBGene00000683	Y38C1BA.3.1	1145.00	1011.16	254.00	10.01	11.27
WBGene00000684	F19C7.7.1	1018.00	884.16	8.00	0.36	0.41
WBGene00000685	F29B9.9a.1,F29B9.9b.1	1161.11	1027.27	54.00	2.09	2.36
WBGene00000687	C34D4.15a.1,C34D4.15b.1	1085.43	951.59	80.00	3.35	3.77
WBGene00000688	D2024.8.1	1024.00	890.16	0.00	0.00	0.00
WBGene00000689	Y42H9B.1.1	1300.00	1166.16	47.00	1.61	1.81
WBGene00000690	F17E9.1.1	1877.00	1743.16	21.57	0.49	0.55
WBGene00000691	T28C6.4.1	975.00	841.16	2367.88	112.15	126.25
WBGene00000692	T11B7.3a.1,T11B7.3b.1	947.00	813.16	316.00	15.48	17.43
WBGene00000693	C53B4.5.1	870.00	736.16	36283.08	1963.60	2210.54
WBGene00000694	Y11D7A.11.1	1035.00	901.16	13.00	0.57	0.65
WBGene00000695	F56D5.1.1	1196.00	1062.16	218.00	8.18	9.21
WBGene00000696	T05A1.2.1	957.00	823.16	26375.00	1276.53	1437.06
WBGene00000697	W08D2.6.1	1141.00	1007.16	0.00	0.00	0.00
WBGene00000698	C24F3.6.1	1117.00	983.16	8309.02	336.70	379.05
WBGene00000699	C29F4.1.1	941.00	807.16	350.37	17.29	19.47
WBGene00000700	F54D1.2.1	951.00	817.16	10.00	0.49	0.55
WBGene00000701	F54D1.3.1	1237.00	1103.16	0.00	0.00	0.00
WBGene00000702	F12F6.9.1	1352.00	1218.16	23.00	0.75	0.85
WBGene00000703	M18.1a.1,M18.1b.1	985.50	851.65	328.00	15.34	17.27
WBGene00000704	F08G5.4.1	960.00	826.16	192.00	9.26	10.42
WBGene00000705	C39E9.3.1	976.00	842.16	29.00	1.37	1.54
WBGene00000706	C39E9.9.1	831.00	697.16	4.00	0.23	0.26
WBGene00000707	F52B11.4.1	962.00	828.16	49.01	2.36	2.65
WBGene00000708	M199.5a.1,M199.5b.1	1880.84	1747.00	233.00	5.31	5.98
WBGene00000709	Y51H4A.28	867.00	733.16	0.00	0.00	0.00
WBGene00000710	Y51H4A.9.1	1133.00	999.16	0.00	0.00	0.00
WBGene00000711	C52D10.13.1	846.00	712.16	0.00	0.00	0.00
WBGene00000712	F41F3.4.1	993.00	859.16	235.00	10.90	12.27
WBGene00000713	F26F12.1.1	932.00	798.16	30550.00	1524.90	1716.67
WBGene00000714	T15B7.5.1	991.00	857.16	12.00	0.56	0.63
WBGene00000715	T15B7.4.1	1031.00	897.16	610.73	27.12	30.53
WBGene00000716	T15B7.3.1	1020.00	886.16	5511.27	247.78	278.94
WBGene00000717	B0222.6.1	1009.00	875.16	2403.62	109.42	123.18
WBGene00000718	B0222.7.1	960.00	826.16	12.42	0.60	0.67
WBGene00000719	T06E4.6.1	939.00	805.16	26.81	1.33	1.49
WBGene00000720	T06E4.4.1	1178.00	1044.16	1410.19	53.81	60.57
WBGene00000721	C12D8.8.1	991.00	857.16	1.00	0.05	0.05
WBGene00000722	B0024.1.1	1044.00	910.16	101.00	4.42	4.98
WBGene00000723	B0024.2.1	1008.00	874.16	30.00	1.37	1.54
WBGene00000724	AC3.6.1	978.00	844.16	0.00	0.00	0.00
WBGene00000725	F32G8.5.1	987.00	853.16	1.00	0.05	0.05
WBGene00000726	F17C11.3.1	1341.00	1207.16	68.00	2.24	2.53
WBGene00000727	F55C10.2.1	1103.00	969.16	63.01	2.59	2.92
WBGene00000728	F55C10.3.1	958.00	824.16	391.75	18.94	21.32
WBGene00000729	F57B7.3.1	986.00	852.16	4.00	0.19	0.21
WBGene00000730	T11F9.9.1	953.00	819.16	17.32	0.84	0.95
WBGene00000731	D2023.7.1	1215.00	1081.16	162.00	5.97	6.72
WBGene00000732	F57B1.3.1,F57B1.3.2,F57B1.3.3	1058.00	924.16	260.31	11.22	12.63
WBGene00000733	F57B1.4.1,F57B1.4.2,F57B1.4.3	1089.34	955.49	5619.69	234.32	263.78
WBGene00000734	C50B6.4.1	936.00	802.16	11.87	0.59	0.66
WBGene00000735	Y2H9A.3.1	930.00	796.16	7.13	0.36	0.40
WBGene00000736	F46B3.17.1	2289.00	2155.16	0.00	0.00	0.00
